,Patient,Template,Plate,Well,Value,NonRandomWell,Fluid,Concentration,Unit,Dispensedvolume,Content,Top,Steepness,IC50,Bottom,R2
186,T98G-120,HDACi-Kinetics,1,H19,67802.0,C03,Drug11,9.99000000999,µM,30.0,Sample,1660536.65075374,1.6863927509919714,6.707351362352599,-745715.9031201993,0.9688712282848958
187,T98G-120,HDACi-Kinetics,1,H20,1465044.0,E15,Drug15,0.01997999997924,µM,0.06,Sample,1706516.400800844,11.656350703715324,10.244465853608215,1000487.5062675896,0.3990951158877351
188,T98G-120,HDACi-Kinetics,1,H21,88207.0,H12,Drug16,2.131199549246,µM,6.4,Sample,354848387.69082046,0.8862292879126265,1.4376109147590368e-06,123968.91562404,0.7897451517718742
189,T98G-120,HDACi-Kinetics,1,H22,1445235.0,F18,Drug13,0.0932399991985,µM,0.28,Sample,1471256.7510238844,12.087414100000789,0.2122302739663366,1628306.8812007618,0.9628472406110684
190,T98G-120,HDACi-Kinetics,1,H23,,,,,,,,,,,,
191,T98G-120,HDACi-Kinetics,1,H24,,,,,,,,,,,,
192,T98G-120,HDACi-Kinetics,1,I01,,,,,,,,,,,,
193,T98G-120,HDACi-Kinetics,1,I02,,,,,,,,,,,,
194,T98G-120,HDACi-Kinetics,1,I03,702455.0,,,,,,,,,,,
195,T98G-120,HDACi-Kinetics,1,I04,773305.0,,,,,,,,,,,
196,T98G-120,HDACi-Kinetics,1,I05,542018.0,,,,,,,,,,,
197,T98G-120,HDACi-Kinetics,1,I06,73690.0,,,,,,,,,,,
198,T98G-120,HDACi-Kinetics,1,I07,561637.0,,,,,,,,,,,
199,T98G-120,HDACi-Kinetics,1,I08,711156.0,,,,,,,,,,,
200,T98G-120,HDACi-Kinetics,1,I09,636967.0,,,,,,,,,,,
201,T98G-120,HDACi-Kinetics,1,I10,708311.0,,,,,,,,,,,
202,T98G-120,HDACi-Kinetics,1,I11,668406.0,,,,,,,,,,,
203,T98G-120,HDACi-Kinetics,1,I12,635952.0,,,,,,,,,,,
204,T98G-120,HDACi-Kinetics,1,I13,195578.0,,,,,,,,,,,
205,T98G-120,HDACi-Kinetics,1,I14,643024.0,,,,,,,,,,,
206,T98G-120,HDACi-Kinetics,1,I15,615929.0,,,,,,,,,,,
207,T98G-120,HDACi-Kinetics,1,I16,604299.0,,,,,,,,,,,
208,T98G-120,HDACi-Kinetics,1,I17,674546.0,,,,,,,,,,,
209,T98G-120,HDACi-Kinetics,1,I18,672085.0,,,,,,,,,,,
210,T98G-120,HDACi-Kinetics,1,I19,572840.0,,,,,,,,,,,
211,T98G-120,HDACi-Kinetics,1,I20,603866.0,,,,,,,,,,,
212,T98G-120,HDACi-Kinetics,1,I21,440994.0,,,,,,,,,,,
213,T98G-120,HDACi-Kinetics,1,I22,621937.0,,,,,,,,,,,
214,T98G-120,HDACi-Kinetics,1,I23,,,,,,,,,,,,
215,T98G-120,HDACi-Kinetics,1,I24,,,,,,,,,,,,
216,T98G-120,HDACi-Kinetics,1,J01,,,,,,,,,,,,
217,T98G-120,HDACi-Kinetics,1,J02,,,,,,,,,,,,
218,T98G-120,HDACi-Kinetics,1,J03,34288.0,,,,,,,,,,,
219,T98G-120,HDACi-Kinetics,1,J04,395192.0,,,,,,,,,,,
220,T98G-120,HDACi-Kinetics,1,J05,553681.0,,,,,,,,,,,
221,T98G-120,HDACi-Kinetics,1,J06,579857.0,,,,,,,,,,,
222,T98G-120,HDACi-Kinetics,1,J07,619248.0,,,,,,,,,,,
223,T98G-120,HDACi-Kinetics,1,J08,560114.0,,,,,,,,,,,
224,T98G-120,HDACi-Kinetics,1,J09,608002.0,,,,,,,,,,,
225,T98G-120,HDACi-Kinetics,1,J10,634814.0,,,,,,,,,,,
226,T98G-120,HDACi-Kinetics,1,J11,506700.0,,,,,,,,,,,
227,T98G-120,HDACi-Kinetics,1,J12,608648.0,,,,,,,,,,,
228,T98G-120,HDACi-Kinetics,1,J13,265741.0,,,,,,,,,,,
229,T98G-120,HDACi-Kinetics,1,J14,561557.0,,,,,,,,,,,
230,T98G-120,HDACi-Kinetics,1,J15,580421.0,,,,,,,,,,,
231,T98G-120,HDACi-Kinetics,1,J16,573682.0,,,,,,,,,,,
232,T98G-120,HDACi-Kinetics,1,J17,605966.0,,,,,,,,,,,
233,T98G-120,HDACi-Kinetics,1,J18,190629.0,,,,,,,,,,,
234,T98G-120,HDACi-Kinetics,1,J19,523923.0,,,,,,,,,,,
235,T98G-120,HDACi-Kinetics,1,J20,570188.0,,,,,,,,,,,
236,T98G-120,HDACi-Kinetics,1,J21,555703.0,,,,,,,,,,,
237,T98G-120,HDACi-Kinetics,1,J22,523767.0,,,,,,,,,,,
238,T98G-120,HDACi-Kinetics,1,J23,,,,,,,,,,,,
239,T98G-120,HDACi-Kinetics,1,J24,,,,,,,,,,,,
240,T98G-120,HDACi-Kinetics,1,K01,,,,,,,,,,,,
241,T98G-120,HDACi-Kinetics,1,K02,,,,,,,,,,,,
242,T98G-120,HDACi-Kinetics,1,K03,497267.0,,,,,,,,,,,
243,T98G-120,HDACi-Kinetics,1,K04,282902.0,,,,,,,,,,,
244,T98G-120,HDACi-Kinetics,1,K05,624924.0,,,,,,,,,,,
245,T98G-120,HDACi-Kinetics,1,K06,666349.0,,,,,,,,,,,
246,T98G-120,HDACi-Kinetics,1,K07,67707.0,,,,,,,,,,,
247,T98G-120,HDACi-Kinetics,1,K08,667888.0,,,,,,,,,,,
248,T98G-120,HDACi-Kinetics,1,K09,602759.0,,,,,,,,,,,
249,T98G-120,HDACi-Kinetics,1,K10,612963.0,,,,,,,,,,,
250,T98G-120,HDACi-Kinetics,1,K11,77332.0,,,,,,,,,,,
251,T98G-120,HDACi-Kinetics,1,K12,757349.0,,,,,,,,,,,
252,T98G-120,HDACi-Kinetics,1,K13,694718.0,,,,,,,,,,,
253,T98G-120,HDACi-Kinetics,1,K14,623003.0,,,,,,,,,,,
254,T98G-120,HDACi-Kinetics,1,K15,659391.0,,,,,,,,,,,
255,T98G-120,HDACi-Kinetics,1,K16,379391.0,,,,,,,,,,,
256,T98G-120,HDACi-Kinetics,1,K17,581479.0,,,,,,,,,,,
257,T98G-120,HDACi-Kinetics,1,K18,563807.0,,,,,,,,,,,
258,T98G-120,HDACi-Kinetics,1,K19,607949.0,,,,,,,,,,,
259,T98G-120,HDACi-Kinetics,1,K20,580996.0,,,,,,,,,,,
260,T98G-120,HDACi-Kinetics,1,K21,560528.0,,,,,,,,,,,
261,T98G-120,HDACi-Kinetics,1,K22,576108.0,,,,,,,,,,,
262,T98G-120,HDACi-Kinetics,1,K23,,,,,,,,,,,,
263,T98G-120,HDACi-Kinetics,1,K24,,,,,,,,,,,,
264,T98G-120,HDACi-Kinetics,1,L01,,,,,,,,,,,,
265,T98G-120,HDACi-Kinetics,1,L02,,,,,,,,,,,,
266,T98G-120,HDACi-Kinetics,1,L03,637784.0,,,,,,,,,,,
267,T98G-120,HDACi-Kinetics,1,L04,601305.0,,,,,,,,,,,
268,T98G-120,HDACi-Kinetics,1,L05,627299.0,,,,,,,,,,,
269,T98G-120,HDACi-Kinetics,1,L06,560672.0,,,,,,,,,,,
270,T98G-120,HDACi-Kinetics,1,L07,538519.0,,,,,,,,,,,
271,T98G-120,HDACi-Kinetics,1,L08,618652.0,,,,,,,,,,,
272,T98G-120,HDACi-Kinetics,1,L09,594781.0,,,,,,,,,,,
273,T98G-120,HDACi-Kinetics,1,L10,568301.0,,,,,,,,,,,
274,T98G-120,HDACi-Kinetics,1,L11,549079.0,,,,,,,,,,,
275,T98G-120,HDACi-Kinetics,1,L12,589495.0,,,,,,,,,,,
276,T98G-120,HDACi-Kinetics,1,L13,615263.0,,,,,,,,,,,
277,T98G-120,HDACi-Kinetics,1,L14,631129.0,,,,,,,,,,,
278,T98G-120,HDACi-Kinetics,1,L15,472339.0,,,,,,,,,,,
279,T98G-120,HDACi-Kinetics,1,L16,569485.0,,,,,,,,,,,
280,T98G-120,HDACi-Kinetics,1,L17,566764.0,,,,,,,,,,,
281,T98G-120,HDACi-Kinetics,1,L18,173321.0,,,,,,,,,,,
282,T98G-120,HDACi-Kinetics,1,L19,571262.0,,,,,,,,,,,
283,T98G-120,HDACi-Kinetics,1,L20,610360.0,,,,,,,,,,,
284,T98G-120,HDACi-Kinetics,1,L21,527792.0,,,,,,,,,,,
285,T98G-120,HDACi-Kinetics,1,L22,532174.0,,,,,,,,,,,
286,T98G-120,HDACi-Kinetics,1,L23,,,,,,,,,,,,
287,T98G-120,HDACi-Kinetics,1,L24,,,,,,,,,,,,
288,T98G-120,HDACi-Kinetics,1,M01,,,,,,,,,,,,
289,T98G-120,HDACi-Kinetics,1,M02,,,,,,,,,,,,
290,T98G-120,HDACi-Kinetics,1,M03,669649.0,,,,,,,,,,,
291,T98G-120,HDACi-Kinetics,1,M04,663080.0,,,,,,,,,,,
292,T98G-120,HDACi-Kinetics,1,M05,608704.0,,,,,,,,,,,
293,T98G-120,HDACi-Kinetics,1,M06,221987.0,,,,,,,,,,,
294,T98G-120,HDACi-Kinetics,1,M07,35926.0,,,,,,,,,,,
295,T98G-120,HDACi-Kinetics,1,M08,612006.0,,,,,,,,,,,
296,T98G-120,HDACi-Kinetics,1,M09,665934.0,,,,,,,,,,,
297,T98G-120,HDACi-Kinetics,1,M10,40399.0,,,,,,,,,,,
298,T98G-120,HDACi-Kinetics,1,M11,632761.0,,,,,,,,,,,
299,T98G-120,HDACi-Kinetics,1,M12,568115.0,,,,,,,,,,,
300,T98G-120,HDACi-Kinetics,1,M13,96135.0,,,,,,,,,,,
301,T98G-120,HDACi-Kinetics,1,M14,98987.0,,,,,,,,,,,
302,T98G-120,HDACi-Kinetics,1,M15,388700.0,,,,,,,,,,,
303,T98G-120,HDACi-Kinetics,1,M16,551142.0,,,,,,,,,,,
304,T98G-120,HDACi-Kinetics,1,M17,566247.0,,,,,,,,,,,
305,T98G-120,HDACi-Kinetics,1,M18,565172.0,,,,,,,,,,,
306,T98G-120,HDACi-Kinetics,1,M19,524246.0,,,,,,,,,,,
307,T98G-120,HDACi-Kinetics,1,M20,639547.0,,,,,,,,,,,
308,T98G-120,HDACi-Kinetics,1,M21,587463.0,,,,,,,,,,,
309,T98G-120,HDACi-Kinetics,1,M22,537569.0,,,,,,,,,,,
310,T98G-120,HDACi-Kinetics,1,M23,,,,,,,,,,,,
311,T98G-120,HDACi-Kinetics,1,M24,,,,,,,,,,,,
312,T98G-120,HDACi-Kinetics,1,N01,,,,,,,,,,,,
313,T98G-120,HDACi-Kinetics,1,N02,,,,,,,,,,,,
314,T98G-120,HDACi-Kinetics,1,N03,620564.0,,,,,,,,,,,
315,T98G-120,HDACi-Kinetics,1,N04,627435.0,,,,,,,,,,,
316,T98G-120,HDACi-Kinetics,1,N05,584603.0,,,,,,,,,,,
317,T98G-120,HDACi-Kinetics,1,N06,650374.0,,,,,,,,,,,
318,T98G-120,HDACi-Kinetics,1,N07,561493.0,,,,,,,,,,,
319,T98G-120,HDACi-Kinetics,1,N08,549969.0,,,,,,,,,,,
320,T98G-120,HDACi-Kinetics,1,N09,51589.0,,,,,,,,,,,
321,T98G-120,HDACi-Kinetics,1,N10,507727.0,,,,,,,,,,,
322,T98G-120,HDACi-Kinetics,1,N11,596668.0,,,,,,,,,,,
323,T98G-120,HDACi-Kinetics,1,N12,585341.0,,,,,,,,,,,
324,T98G-120,HDACi-Kinetics,1,N13,635978.0,,,,,,,,,,,
325,T98G-120,HDACi-Kinetics,1,N14,589292.0,,,,,,,,,,,
326,T98G-120,HDACi-Kinetics,1,N15,208532.0,,,,,,,,,,,
327,T98G-120,HDACi-Kinetics,1,N16,527727.0,,,,,,,,,,,
328,T98G-120,HDACi-Kinetics,1,N17,653130.0,,,,,,,,,,,
329,T98G-120,HDACi-Kinetics,1,N18,581982.0,,,,,,,,,,,
330,T98G-120,HDACi-Kinetics,1,N19,568134.0,,,,,,,,,,,
331,T98G-120,HDACi-Kinetics,1,N20,457164.0,,,,,,,,,,,
332,T98G-120,HDACi-Kinetics,1,N21,569489.0,,,,,,,,,,,
333,T98G-120,HDACi-Kinetics,1,N22,544963.0,,,,,,,,,,,
334,T98G-120,HDACi-Kinetics,1,N23,,,,,,,,,,,,
335,T98G-120,HDACi-Kinetics,1,N24,,,,,,,,,,,,
336,T98G-120,HDACi-Kinetics,1,O01,,,,,,,,,,,,
337,T98G-120,HDACi-Kinetics,1,O02,,,,,,,,,,,,
338,T98G-120,HDACi-Kinetics,1,O03,,,,,,,,,,,,
339,T98G-120,HDACi-Kinetics,1,O04,,,,,,,,,,,,
340,T98G-120,HDACi-Kinetics,1,O05,,,,,,,,,,,,
341,T98G-120,HDACi-Kinetics,1,O06,,,,,,,,,,,,
342,T98G-120,HDACi-Kinetics,1,O07,,,,,,,,,,,,
343,T98G-120,HDACi-Kinetics,1,O08,,,,,,,,,,,,
344,T98G-120,HDACi-Kinetics,1,O09,,,,,,,,,,,,
345,T98G-120,HDACi-Kinetics,1,O10,,,,,,,,,,,,
346,T98G-120,HDACi-Kinetics,1,O11,,,,,,,,,,,,
347,T98G-120,HDACi-Kinetics,1,O12,,,,,,,,,,,,
348,T98G-120,HDACi-Kinetics,1,O13,,,,,,,,,,,,
349,T98G-120,HDACi-Kinetics,1,O14,,,,,,,,,,,,
350,T98G-120,HDACi-Kinetics,1,O15,,,,,,,,,,,,
351,T98G-120,HDACi-Kinetics,1,O16,,,,,,,,,,,,
352,T98G-120,HDACi-Kinetics,1,O17,,,,,,,,,,,,
353,T98G-120,HDACi-Kinetics,1,O18,,,,,,,,,,,,
354,T98G-120,HDACi-Kinetics,1,O19,,,,,,,,,,,,
355,T98G-120,HDACi-Kinetics,1,O20,,,,,,,,,,,,
356,T98G-120,HDACi-Kinetics,1,O21,,,,,,,,,,,,
357,T98G-120,HDACi-Kinetics,1,O22,,,,,,,,,,,,
358,T98G-120,HDACi-Kinetics,1,O23,,,,,,,,,,,,
359,T98G-120,HDACi-Kinetics,1,O24,,,,,,,,,,,,
360,T98G-120,HDACi-Kinetics,1,P01,,,,,,,,,,,,
361,T98G-120,HDACi-Kinetics,1,P02,,,,,,,,,,,,
362,T98G-120,HDACi-Kinetics,1,P03,,,,,,,,,,,,
363,T98G-120,HDACi-Kinetics,1,P04,,,,,,,,,,,,
364,T98G-120,HDACi-Kinetics,1,P05,,,,,,,,,,,,
365,T98G-120,HDACi-Kinetics,1,P06,,,,,,,,,,,,
366,T98G-120,HDACi-Kinetics,1,P07,,,,,,,,,,,,
367,T98G-120,HDACi-Kinetics,1,P08,,,,,,,,,,,,
368,T98G-120,HDACi-Kinetics,1,P09,,,,,,,,,,,,
369,T98G-120,HDACi-Kinetics,1,P10,,,,,,,,,,,,
370,T98G-120,HDACi-Kinetics,1,P11,,,,,,,,,,,,
371,T98G-120,HDACi-Kinetics,1,P12,,,,,,,,,,,,
372,T98G-120,HDACi-Kinetics,1,P13,,,,,,,,,,,,
373,T98G-120,HDACi-Kinetics,1,P14,,,,,,,,,,,,
374,T98G-120,HDACi-Kinetics,1,P15,,,,,,,,,,,,
375,T98G-120,HDACi-Kinetics,1,P16,,,,,,,,,,,,
376,T98G-120,HDACi-Kinetics,1,P17,,,,,,,,,,,,
377,T98G-120,HDACi-Kinetics,1,P18,,,,,,,,,,,,
378,T98G-120,HDACi-Kinetics,1,P19,,,,,,,,,,,,
379,T98G-120,HDACi-Kinetics,1,P20,,,,,,,,,,,,
380,T98G-120,HDACi-Kinetics,1,P21,,,,,,,,,,,,
381,T98G-120,HDACi-Kinetics,1,P22,,,,,,,,,,,,
382,T98G-120,HDACi-Kinetics,1,P23,,,,,,,,,,,,
383,T98G-120,HDACi-Kinetics,1,P24,,,,,,,,,,,,
