,Patient,Template,Plate,Well,Value,NonRandomWell,Fluid,Concentration,Unit,Dispensedvolume,Content,Top,Steepness,IC50,Bottom,R2
265,LN229-120,HDACi-Kinetics,2,L02,,,,,,,,,,,,
266,LN229-120,HDACi-Kinetics,2,L03,1746824.0,L21,Drug18,9.99000000999,µM,30.0,Sample,1440084.999979121,14.197213609257524,2.1365479770574765,1746824.0000947623,0.6530843120281907
267,LN229-120,HDACi-Kinetics,2,L04,1335795.0,N09,Drug00,0.01997999997924,µM,0.06,Sample,1401826.2900458723,6.36781787708402,0.0433336175257561,1487963.7216850305,0.2453595749294956
268,LN229-120,HDACi-Kinetics,2,L05,1518138.0,L13,Drug04,0.01997999997924,µM,0.06,Sample,1640657.2500189925,14.141201381055277,2.256532425893878,1007593.9995456368,0.9225630132807212
269,LN229-120,HDACi-Kinetics,2,L06,1701327.0,L19,Drug13,0.01997999997924,µM,0.06,Sample,1588549.4000741595,11.111306951580696,11.903693164070152,752787.1424712752,0.2144221145056791
270,LN229-120,HDACi-Kinetics,2,L07,1449063.0,L04,Drug05,2.131199549246,µM,6.4,Sample,1549940.499678505,21.65143689027874,0.9643476527245322,1505537.5014735232,0.2482287568694119
271,LN229-120,HDACi-Kinetics,2,L08,1562154.0,I07,Drug11,0.01997999997924,µM,0.06,Sample,1570103.789569379,1.7304871261434345,0.9092347383347508,84696.7574925696,0.9997998747295834
272,LN229-120,HDACi-Kinetics,2,L09,1497943.0,I19,Drug08,0.01997999997924,µM,0.06,Sample,1518090.7499779104,12.797896706854448,2.3116514051896764,1605979.0006210294,0.7143597539796567
273,LN229-120,HDACi-Kinetics,2,L10,1533414.0,L06,Drug05,0.0932399991985,µM,0.28,Sample,1549940.499678505,21.65143689027874,0.9643476527245322,1505537.5014735232,0.2482287568694119
274,LN229-120,HDACi-Kinetics,2,L11,1716046.0,K10,Drug03,0.004329000002453,µM,0.013,Sample,1668287.502702281,22.52719156331898,1.009024376271998,835469.4810649594,0.990421909636246
275,LN229-120,HDACi-Kinetics,2,L12,1395246.0,I13,Drug09,0.01997999997924,µM,0.06,Sample,1513863.2000672212,12.706075140492525,10.12704387683942,1201695.6744912833,0.4379528997484657
276,LN229-120,HDACi-Kinetics,2,L13,1563268.0,I14,Drug09,0.004329000002453,µM,0.013,Sample,1513863.2000672212,12.706075140492525,10.12704387683942,1201695.6744912833,0.4379528997484657
277,LN229-120,HDACi-Kinetics,2,L14,1710719.0,L12,Drug04,0.0932399991985,µM,0.28,Sample,1640657.2500189925,14.141201381055277,2.256532425893878,1007593.9995456368,0.9225630132807212
278,LN229-120,HDACi-Kinetics,2,L15,1275862.0,J20,Drug02,2.131199549246,µM,6.4,Sample,1506978.927369862,1.7036574220988965,4.166449157031977,546314.1929528735,0.943112819910696
279,LN229-120,HDACi-Kinetics,2,L16,1568131.0,L05,Drug05,0.452879980002,µM,1.36,Sample,1549940.499678505,21.65143689027874,0.9643476527245322,1505537.5014735232,0.2482287568694119
280,LN229-120,HDACi-Kinetics,2,L17,1597201.0,J09,Drug06,0.452879980002,µM,1.36,Sample,1650602.2178738583,1.3250333268386276,1226.5550051914422,-801589642.0642142,0.9527331803960598
281,LN229-120,HDACi-Kinetics,2,L18,1007594.0,L09,Drug04,9.99000000999,µM,30.0,Sample,1640657.2500189925,14.141201381055277,2.256532425893878,1007593.9995456368,0.9225630132807212
282,LN229-120,HDACi-Kinetics,2,L19,1455894.0,M16,Drug01,0.0932399991985,µM,0.28,Sample,1727522.2212623502,9.971151732540626,0.0176448865454493,1458504.9960724802,0.9899897791641872
283,LN229-120,HDACi-Kinetics,2,L20,1502344.0,N03,Drug14,0.01997999997924,µM,0.06,Sample,1544824.8003181044,11.484996077707178,11.12823811411264,608590.402929021,0.7345210120966569
284,LN229-120,HDACi-Kinetics,2,L21,1660515.0,K19,Drug10,0.452879980002,µM,1.36,Sample,1599080.000500294,12.174788083544032,2.333474648801766,286679.97648416,0.9947938574480152
285,LN229-120,HDACi-Kinetics,2,L22,1458048.0,M05,Drug18,0.01997999997924,µM,0.06,Sample,1440084.999979121,14.197213609257524,2.1365479770574765,1746824.0000947623,0.6530843120281907
286,LN229-120,HDACi-Kinetics,2,L23,,,,,,,,,,,,
287,LN229-120,HDACi-Kinetics,2,L24,,,,,,,,,,,,
288,LN229-120,HDACi-Kinetics,2,M01,,,,,,,,,,,,
289,LN229-120,HDACi-Kinetics,2,M02,,,,,,,,,,,,
290,LN229-120,HDACi-Kinetics,2,M03,1682289.0,N19,DMSO normalization,,,30.0,Ctrl,,,,,
291,LN229-120,HDACi-Kinetics,2,M04,1721405.0,L11,Drug04,0.452879980002,µM,1.36,Sample,1640657.2500189925,14.141201381055277,2.256532425893878,1007593.9995456368,0.9225630132807212
292,LN229-120,HDACi-Kinetics,2,M05,1489808.0,I17,Drug08,0.452879980002,µM,1.36,Sample,1518090.7499779104,12.797896706854448,2.3116514051896764,1605979.0006210294,0.7143597539796567
293,LN229-120,HDACi-Kinetics,2,M06,1216741.0,I22,Drug07,2.131199549246,µM,6.4,Sample,1585328.001773111,11.639102479796655,2.280395199371022,406573.9596816865,0.9799014869399192
294,LN229-120,HDACi-Kinetics,2,M07,103393.0,N13,Drug16,0.452879980002,µM,1.36,Sample,1557491.8258804367,0.9918061963065368,0.0204277395024018,82590.9863753055,0.9975346616301448
295,LN229-120,HDACi-Kinetics,2,M08,1487891.0,I11,Drug09,0.452879980002,µM,1.36,Sample,1513863.2000672212,12.706075140492525,10.12704387683942,1201695.6744912833,0.4379528997484657
296,LN229-120,HDACi-Kinetics,2,M09,1504994.0,L18,Drug13,0.0932399991985,µM,0.28,Sample,1588549.4000741595,11.111306951580696,11.903693164070152,752787.1424712752,0.2144221145056791
297,LN229-120,HDACi-Kinetics,2,M10,98257.0,N11,Drug16,9.99000000999,µM,30.0,Sample,1557491.8258804367,0.9918061963065368,0.0204277395024018,82590.9863753055,0.9975346616301448
298,LN229-120,HDACi-Kinetics,2,M11,1517593.0,M22,Drug14,0.0932399991985,µM,0.28,Sample,1544824.8003181044,11.484996077707178,11.12823811411264,608590.402929021,0.7345210120966569
299,LN229-120,HDACi-Kinetics,2,M12,1642280.0,K09,Drug03,0.01997999997924,µM,0.06,Sample,1668287.502702281,22.52719156331898,1.009024376271998,835469.4810649594,0.990421909636246
300,LN229-120,HDACi-Kinetics,2,M13,406574.0,I21,Drug07,9.99000000999,µM,30.0,Sample,1585328.001773111,11.639102479796655,2.280395199371022,406573.9596816865,0.9799014869399192
301,LN229-120,HDACi-Kinetics,2,M14,819215.0,N15,Drug16,0.01997999997924,µM,0.06,Sample,1557491.8258804367,0.9918061963065368,0.0204277395024018,82590.9863753055,0.9975346616301448
302,LN229-120,HDACi-Kinetics,2,M15,1484190.0,J08,Drug06,2.131199549246,µM,6.4,Sample,1650602.2178738583,1.3250333268386276,1226.5550051914422,-801589642.0642142,0.9527331803960598
303,LN229-120,HDACi-Kinetics,2,M16,1472629.0,J16,Drug12,0.0932399991985,µM,0.28,Sample,1654638.3922215132,0.5335275350226436,2.618527911056016,89008.46263077874,0.8941328951444684
304,LN229-120,HDACi-Kinetics,2,M17,1690890.0,J05,Drug07,0.01997999997924,µM,0.06,Sample,1585328.001773111,11.639102479796655,2.280395199371022,406573.9596816865,0.9799014869399192
305,LN229-120,HDACi-Kinetics,2,M18,1528489.0,L20,Drug13,0.004329000002453,µM,0.013,Sample,1588549.4000741595,11.111306951580696,11.903693164070152,752787.1424712752,0.2144221145056791
306,LN229-120,HDACi-Kinetics,2,M19,1489537.0,K13,Drug15,0.452879980002,µM,1.36,Sample,1536917.9990006578,10.199482619784009,12.52954122057572,748583.2177963051,0.2200806479218809
307,LN229-120,HDACi-Kinetics,2,M20,1527002.0,L08,Drug05,0.004329000002453,µM,0.013,Sample,1549940.499678505,21.65143689027874,0.9643476527245322,1505537.5014735232,0.2482287568694119
308,LN229-120,HDACi-Kinetics,2,M21,1609191.0,K20,Drug10,0.0932399991985,µM,0.28,Sample,1599080.000500294,12.174788083544032,2.333474648801766,286679.97648416,0.9947938574480152
309,LN229-120,HDACi-Kinetics,2,M22,1452652.0,N20,DMSO normalization,,,30.0,Ctrl,,,,,
310,LN229-120,HDACi-Kinetics,2,M23,,,,,,,,,,,,
311,LN229-120,HDACi-Kinetics,2,M24,,,,,,,,,,,,
312,LN229-120,HDACi-Kinetics,2,N01,,,,,,,,,,,,
313,LN229-120,HDACi-Kinetics,2,N02,,,,,,,,,,,,
314,LN229-120,HDACi-Kinetics,2,N03,1694510.0,N18,DMSO normalization,,,30.0,Ctrl,,,,,
315,LN229-120,HDACi-Kinetics,2,N04,1543391.0,K22,Drug10,0.004329000002453,µM,0.013,Sample,1599080.000500294,12.174788083544032,2.333474648801766,286679.97648416,0.9947938574480152
316,LN229-120,HDACi-Kinetics,2,N05,1468922.0,K14,Drug15,0.0932399991985,µM,0.28,Sample,1536917.9990006578,10.199482619784009,12.52954122057572,748583.2177963051,0.2200806479218809
317,LN229-120,HDACi-Kinetics,2,N06,1611430.0,M12,Drug17,0.004329000002453,µM,0.013,Sample,1537569.6671577203,13.267285893056584,0.4554687117546058,1676555.0000892123,0.2913863988211967
318,LN229-120,HDACi-Kinetics,2,N07,1709473.0,K07,Drug03,0.452879980002,µM,1.36,Sample,1668287.502702281,22.52719156331898,1.009024376271998,835469.4810649594,0.990421909636246
319,LN229-120,HDACi-Kinetics,2,N08,1672709.0,L16,Drug13,2.131199549246,µM,6.4,Sample,1588549.4000741595,11.111306951580696,11.903693164070152,752787.1424712752,0.2144221145056791
320,LN229-120,HDACi-Kinetics,2,N09,359680.0,I04,Drug11,2.131199549246,µM,6.4,Sample,1570103.789569379,1.7304871261434345,0.9092347383347508,84696.7574925696,0.9997998747295834
321,LN229-120,HDACi-Kinetics,2,N10,1483623.0,J06,Drug07,0.004329000002453,µM,0.013,Sample,1585328.001773111,11.639102479796655,2.280395199371022,406573.9596816865,0.9799014869399192
322,LN229-120,HDACi-Kinetics,2,N11,1612367.0,L14,Drug04,0.004329000002453,µM,0.013,Sample,1640657.2500189925,14.141201381055277,2.256532425893878,1007593.9995456368,0.9225630132807212
323,LN229-120,HDACi-Kinetics,2,N12,1465750.0,K11,Drug15,9.99000000999,µM,30.0,Sample,1536917.9990006578,10.199482619784009,12.52954122057572,748583.2177963051,0.2200806479218809
324,LN229-120,HDACi-Kinetics,2,N13,1589798.0,N17,DMSO normalization,,,30.0,Ctrl,,,,,
325,LN229-120,HDACi-Kinetics,2,N14,1527353.0,K16,Drug15,0.004329000002453,µM,0.013,Sample,1536917.9990006578,10.199482619784009,12.52954122057572,748583.2177963051,0.2200806479218809
326,LN229-120,HDACi-Kinetics,2,N15,1272290.0,K18,Drug10,2.131199549246,µM,6.4,Sample,1599080.000500294,12.174788083544032,2.333474648801766,286679.97648416,0.9947938574480152
327,LN229-120,HDACi-Kinetics,2,N16,1465743.0,J21,Drug02,0.452879980002,µM,1.36,Sample,1506978.927369862,1.7036574220988965,4.166449157031977,546314.1929528735,0.943112819910696
328,LN229-120,HDACi-Kinetics,2,N17,1727522.0,M18,Drug01,0.004329000002453,µM,0.013,Sample,1727522.2212623502,9.971151732540626,0.0176448865454493,1458504.9960724802,0.9899897791641872
329,LN229-120,HDACi-Kinetics,2,N18,1559455.0,J10,Drug06,0.0932399991985,µM,0.28,Sample,1650602.2178738583,1.3250333268386276,1226.5550051914422,-801589642.0642142,0.9527331803960598
330,LN229-120,HDACi-Kinetics,2,N19,1477948.0,M04,Drug18,0.0932399991985,µM,0.28,Sample,1440084.999979121,14.197213609257524,2.1365479770574765,1746824.0000947623,0.6530843120281907
331,LN229-120,HDACi-Kinetics,2,N20,1484217.0,L15,Drug13,9.99000000999,µM,30.0,Sample,1588549.4000741595,11.111306951580696,11.903693164070152,752787.1424712752,0.2144221145056791
332,LN229-120,HDACi-Kinetics,2,N21,1270400.0,M03,Drug18,0.452879980002,µM,1.36,Sample,1440084.999979121,14.197213609257524,2.1365479770574765,1746824.0000947623,0.6530843120281907
333,LN229-120,HDACi-Kinetics,2,N22,1876862.0,J11,Drug06,0.01997999997924,µM,0.06,Sample,1650602.2178738583,1.3250333268386276,1226.5550051914422,-801589642.0642142,0.9527331803960598
334,LN229-120,HDACi-Kinetics,2,N23,,,,,,,,,,,,
335,LN229-120,HDACi-Kinetics,2,N24,,,,,,,,,,,,
336,LN229-120,HDACi-Kinetics,2,O01,,,,,,,,,,,,
337,LN229-120,HDACi-Kinetics,2,O02,,,,,,,,,,,,
338,LN229-120,HDACi-Kinetics,2,O03,,,,,,,,,,,,
339,LN229-120,HDACi-Kinetics,2,O04,,,,,,,,,,,,
340,LN229-120,HDACi-Kinetics,2,O05,,,,,,,,,,,,
341,LN229-120,HDACi-Kinetics,2,O06,,,,,,,,,,,,
342,LN229-120,HDACi-Kinetics,2,O07,,,,,,,,,,,,
343,LN229-120,HDACi-Kinetics,2,O08,,,,,,,,,,,,
344,LN229-120,HDACi-Kinetics,2,O09,,,,,,,,,,,,
345,LN229-120,HDACi-Kinetics,2,O10,,,,,,,,,,,,
346,LN229-120,HDACi-Kinetics,2,O11,,,,,,,,,,,,
347,LN229-120,HDACi-Kinetics,2,O12,,,,,,,,,,,,
348,LN229-120,HDACi-Kinetics,2,O13,,,,,,,,,,,,
349,LN229-120,HDACi-Kinetics,2,O14,,,,,,,,,,,,
350,LN229-120,HDACi-Kinetics,2,O15,,,,,,,,,,,,
351,LN229-120,HDACi-Kinetics,2,O16,,,,,,,,,,,,
352,LN229-120,HDACi-Kinetics,2,O17,,,,,,,,,,,,
353,LN229-120,HDACi-Kinetics,2,O18,,,,,,,,,,,,
354,LN229-120,HDACi-Kinetics,2,O19,,,,,,,,,,,,
355,LN229-120,HDACi-Kinetics,2,O20,,,,,,,,,,,,
356,LN229-120,HDACi-Kinetics,2,O21,,,,,,,,,,,,
357,LN229-120,HDACi-Kinetics,2,O22,,,,,,,,,,,,
358,LN229-120,HDACi-Kinetics,2,O23,,,,,,,,,,,,
359,LN229-120,HDACi-Kinetics,2,O24,,,,,,,,,,,,
360,LN229-120,HDACi-Kinetics,2,P01,,,,,,,,,,,,
361,LN229-120,HDACi-Kinetics,2,P02,,,,,,,,,,,,
362,LN229-120,HDACi-Kinetics,2,P03,,,,,,,,,,,,
363,LN229-120,HDACi-Kinetics,2,P04,,,,,,,,,,,,
364,LN229-120,HDACi-Kinetics,2,P05,,,,,,,,,,,,
365,LN229-120,HDACi-Kinetics,2,P06,,,,,,,,,,,,
366,LN229-120,HDACi-Kinetics,2,P07,,,,,,,,,,,,
367,LN229-120,HDACi-Kinetics,2,P08,,,,,,,,,,,,
368,LN229-120,HDACi-Kinetics,2,P09,,,,,,,,,,,,
369,LN229-120,HDACi-Kinetics,2,P10,,,,,,,,,,,,
370,LN229-120,HDACi-Kinetics,2,P11,,,,,,,,,,,,
371,LN229-120,HDACi-Kinetics,2,P12,,,,,,,,,,,,
372,LN229-120,HDACi-Kinetics,2,P13,,,,,,,,,,,,
373,LN229-120,HDACi-Kinetics,2,P14,,,,,,,,,,,,
374,LN229-120,HDACi-Kinetics,2,P15,,,,,,,,,,,,
375,LN229-120,HDACi-Kinetics,2,P16,,,,,,,,,,,,
376,LN229-120,HDACi-Kinetics,2,P17,,,,,,,,,,,,
377,LN229-120,HDACi-Kinetics,2,P18,,,,,,,,,,,,
378,LN229-120,HDACi-Kinetics,2,P19,,,,,,,,,,,,
379,LN229-120,HDACi-Kinetics,2,P20,,,,,,,,,,,,
380,LN229-120,HDACi-Kinetics,2,P21,,,,,,,,,,,,
381,LN229-120,HDACi-Kinetics,2,P22,,,,,,,,,,,,
382,LN229-120,HDACi-Kinetics,2,P23,,,,,,,,,,,,
383,LN229-120,HDACi-Kinetics,2,P24,,,,,,,,,,,,
