,Patient,Template,Plate,Well,Value,NonRandomWell,Fluid,Concentration,Unit,Dispensedvolume,Content,Top,Steepness,IC50,Bottom,R2
268,LN229-72,HDACi-Kinetics,2,L05,518481.0,L13,Drug04,0.01997999997924,µM,0.06,Sample,-62803653.01137854,1.1643037196886314,1.846015137771453e-05,530729.5302005998,0.3241037549792356
269,LN229-72,HDACi-Kinetics,2,L06,422773.0,L19,Drug13,0.01997999997924,µM,0.06,Sample,396875.9999807311,13.955769498831968,0.0214034001386189,490435.7500281336,0.2187757018928624
270,LN229-72,HDACi-Kinetics,2,L07,571553.0,L04,Drug05,2.131199549246,µM,6.4,Sample,498712.91338280216,0.9893547330111444,1505254.3197044176,45888040173.754944,0.9081848461635708
271,LN229-72,HDACi-Kinetics,2,L08,507222.0,I07,Drug11,0.01997999997924,µM,0.06,Sample,646823.5000183634,15.538523473688588,1.9602604927719651,79728.99999419217,0.9280177166752036
272,LN229-72,HDACi-Kinetics,2,L09,479584.0,I19,Drug08,0.01997999997924,µM,0.06,Sample,583269.6106515776,16.54564660940422,0.2178600348975077,513884.2803851348,0.1854997617522071
273,LN229-72,HDACi-Kinetics,2,L10,555506.0,L06,Drug05,0.0932399991985,µM,0.28,Sample,498712.91338280216,0.9893547330111444,1505254.3197044176,45888040173.754944,0.9081848461635708
274,LN229-72,HDACi-Kinetics,2,L11,445263.0,K10,Drug03,0.004329000002453,µM,0.013,Sample,490229.2488642719,11.893902656520966,2.057704829120586,835359.0027005476,0.9637553201730628
275,LN229-72,HDACi-Kinetics,2,L12,508523.0,I13,Drug09,0.01997999997924,µM,0.06,Sample,469012.99999994895,18.03922186779775,0.0216332221052178,674300.0000001839,0.4213439361360653
276,LN229-72,HDACi-Kinetics,2,L13,469013.0,I14,Drug09,0.004329000002453,µM,0.013,Sample,469012.99999994895,18.03922186779775,0.0216332221052178,674300.0000001839,0.4213439361360653
277,LN229-72,HDACi-Kinetics,2,L14,517870.0,L12,Drug04,0.0932399991985,µM,0.28,Sample,-62803653.01137854,1.1643037196886314,1.846015137771453e-05,530729.5302005998,0.3241037549792356
278,LN229-72,HDACi-Kinetics,2,L15,465226.0,J20,Drug02,2.131199549246,µM,6.4,Sample,667776.0003897971,12.91707080397473,0.0886208043410519,492180.9999624787,0.4978025051283408
279,LN229-72,HDACi-Kinetics,2,L16,501699.0,L05,Drug05,0.452879980002,µM,1.36,Sample,498712.91338280216,0.9893547330111444,1505254.3197044176,45888040173.754944,0.9081848461635708
280,LN229-72,HDACi-Kinetics,2,L17,551650.0,J09,Drug06,0.452879980002,µM,1.36,Sample,476524.0000672281,12.07300509180204,10.338458970480998,842634.141033497,0.4638983904414822
281,LN229-72,HDACi-Kinetics,2,L18,479970.0,L09,Drug04,9.99000000999,µM,30.0,Sample,-62803653.01137854,1.1643037196886314,1.846015137771453e-05,530729.5302005998,0.3241037549792356
282,LN229-72,HDACi-Kinetics,2,L19,422704.0,M16,Drug01,0.0932399991985,µM,0.28,Sample,257589.82564723163,12.188405632710223,0.0043776080805201,599722.8000639433,0.405459826821464
283,LN229-72,HDACi-Kinetics,2,L20,466381.0,N03,Drug14,0.01997999997924,µM,0.06,Sample,1819283.8803488703,10.914667904276584,0.0038120718998078,496784.79683221865,0.7717568348596835
284,LN229-72,HDACi-Kinetics,2,L21,463950.0,K19,Drug10,0.452879980002,µM,1.36,Sample,571293.8088535548,0.5349696717696649,4.740639258717799,154614.02590229514,0.8429537377075086
285,LN229-72,HDACi-Kinetics,2,L22,441935.0,M05,Drug18,0.01997999997924,µM,0.06,Sample,985921.4748765766,11.294731843124731,0.0039104084298347,513863.1997895157,0.3361678822223309
286,LN229-72,HDACi-Kinetics,2,L23,,,,,,,,,,,,
287,LN229-72,HDACi-Kinetics,2,L24,,,,,,,,,,,,
288,LN229-72,HDACi-Kinetics,2,M01,,,,,,,,,,,,
289,LN229-72,HDACi-Kinetics,2,M02,,,,,,,,,,,,
290,LN229-72,HDACi-Kinetics,2,M03,463648.0,N19,DMSO normalization,,,30.0,Ctrl,,,,,
291,LN229-72,HDACi-Kinetics,2,M04,469069.0,L11,Drug04,0.452879980002,µM,1.36,Sample,-62803653.01137854,1.1643037196886314,1.846015137771453e-05,530729.5302005998,0.3241037549792356
292,LN229-72,HDACi-Kinetics,2,M05,492947.0,I17,Drug08,0.452879980002,µM,1.36,Sample,583269.6106515776,16.54564660940422,0.2178600348975077,513884.2803851348,0.1854997617522071
293,LN229-72,HDACi-Kinetics,2,M06,432793.0,I22,Drug07,2.131199549246,µM,6.4,Sample,369659.9999993413,16.464429753298724,0.0215928827382111,573623.5000017692,0.35201388270427
294,LN229-72,HDACi-Kinetics,2,M07,53673.0,N13,Drug16,0.452879980002,µM,1.36,Sample,20306429.96441687,0.2430699413763868,1.6596724583880143e-09,-65568.2592605344,0.8545511407478296
295,LN229-72,HDACi-Kinetics,2,M08,465386.0,I11,Drug09,0.452879980002,µM,1.36,Sample,469012.99999994895,18.03922186779775,0.0216332221052178,674300.0000001839,0.4213439361360653
296,LN229-72,HDACi-Kinetics,2,M09,510066.0,L18,Drug13,0.0932399991985,µM,0.28,Sample,396875.9999807311,13.955769498831968,0.0214034001386189,490435.7500281336,0.2187757018928624
297,LN229-72,HDACi-Kinetics,2,M10,33971.0,N11,Drug16,9.99000000999,µM,30.0,Sample,20306429.96441687,0.2430699413763868,1.6596724583880143e-09,-65568.2592605344,0.8545511407478296
298,LN229-72,HDACi-Kinetics,2,M11,469543.0,M22,Drug14,0.0932399991985,µM,0.28,Sample,1819283.8803488703,10.914667904276584,0.0038120718998078,496784.79683221865,0.7717568348596835
299,LN229-72,HDACi-Kinetics,2,M12,518293.0,K09,Drug03,0.01997999997924,µM,0.06,Sample,490229.2488642719,11.893902656520966,2.057704829120586,835359.0027005476,0.9637553201730628
300,LN229-72,HDACi-Kinetics,2,M13,435875.0,I21,Drug07,9.99000000999,µM,30.0,Sample,369659.9999993413,16.464429753298724,0.0215928827382111,573623.5000017692,0.35201388270427
301,LN229-72,HDACi-Kinetics,2,M14,232879.0,N15,Drug16,0.01997999997924,µM,0.06,Sample,20306429.96441687,0.2430699413763868,1.6596724583880143e-09,-65568.2592605344,0.8545511407478296
302,LN229-72,HDACi-Kinetics,2,M15,383166.0,J08,Drug06,2.131199549246,µM,6.4,Sample,476524.0000672281,12.07300509180204,10.338458970480998,842634.141033497,0.4638983904414822
303,LN229-72,HDACi-Kinetics,2,M16,358793.0,J16,Drug12,0.0932399991985,µM,0.28,Sample,635311.0000635518,26.146444994259,0.0405402704022666,517995.75048818014,0.2961021468193204
304,LN229-72,HDACi-Kinetics,2,M17,414096.0,J05,Drug07,0.01997999997924,µM,0.06,Sample,369659.9999993413,16.464429753298724,0.0215928827382111,573623.5000017692,0.35201388270427
305,LN229-72,HDACi-Kinetics,2,M18,396876.0,L20,Drug13,0.004329000002453,µM,0.013,Sample,396875.9999807311,13.955769498831968,0.0214034001386189,490435.7500281336,0.2187757018928624
306,LN229-72,HDACi-Kinetics,2,M19,439510.0,K13,Drug15,0.452879980002,µM,1.36,Sample,507918.7983342587,10.54708703245002,10.611653038102592,30720.642809537472,0.2927376918281319
307,LN229-72,HDACi-Kinetics,2,M20,426552.0,L08,Drug05,0.004329000002453,µM,0.013,Sample,498712.91338280216,0.9893547330111444,1505254.3197044176,45888040173.754944,0.9081848461635708
308,LN229-72,HDACi-Kinetics,2,M21,499978.0,K20,Drug10,0.0932399991985,µM,0.28,Sample,571293.8088535548,0.5349696717696649,4.740639258717799,154614.02590229514,0.8429537377075086
309,LN229-72,HDACi-Kinetics,2,M22,415692.0,N20,DMSO normalization,,,30.0,Ctrl,,,,,
310,LN229-72,HDACi-Kinetics,2,M23,,,,,,,,,,,,
311,LN229-72,HDACi-Kinetics,2,M24,,,,,,,,,,,,
312,LN229-72,HDACi-Kinetics,2,N01,,,,,,,,,,,,
313,LN229-72,HDACi-Kinetics,2,N02,,,,,,,,,,,,
314,LN229-72,HDACi-Kinetics,2,N03,437394.0,N18,DMSO normalization,,,30.0,Ctrl,,,,,
315,LN229-72,HDACi-Kinetics,2,N04,519400.0,K22,Drug10,0.004329000002453,µM,0.013,Sample,571293.8088535548,0.5349696717696649,4.740639258717799,154614.02590229514,0.8429537377075086
316,LN229-72,HDACi-Kinetics,2,N05,471154.0,K14,Drug15,0.0932399991985,µM,0.28,Sample,507918.7983342587,10.54708703245002,10.611653038102592,30720.642809537472,0.2927376918281319
317,LN229-72,HDACi-Kinetics,2,N06,449188.0,M12,Drug17,0.004329000002453,µM,0.013,Sample,-318898.5208943484,10.71589226300817,0.0038849688925544,690044.4019334674,0.6382884714781034
318,LN229-72,HDACi-Kinetics,2,N07,473809.0,K07,Drug03,0.452879980002,µM,1.36,Sample,490229.2488642719,11.893902656520966,2.057704829120586,835359.0027005476,0.9637553201730628
319,LN229-72,HDACi-Kinetics,2,N08,361413.0,L16,Drug13,2.131199549246,µM,6.4,Sample,396875.9999807311,13.955769498831968,0.0214034001386189,490435.7500281336,0.2187757018928624
320,LN229-72,HDACi-Kinetics,2,N09,201263.0,I04,Drug11,2.131199549246,µM,6.4,Sample,646823.5000183634,15.538523473688588,1.9602604927719651,79728.99999419217,0.9280177166752036
321,LN229-72,HDACi-Kinetics,2,N10,369660.0,J06,Drug07,0.004329000002453,µM,0.013,Sample,369659.9999993413,16.464429753298724,0.0215928827382111,573623.5000017692,0.35201388270427
322,LN229-72,HDACi-Kinetics,2,N11,420115.0,L14,Drug04,0.004329000002453,µM,0.013,Sample,-62803653.01137854,1.1643037196886314,1.846015137771453e-05,530729.5302005998,0.3241037549792356
323,LN229-72,HDACi-Kinetics,2,N12,342808.0,K11,Drug15,9.99000000999,µM,30.0,Sample,507918.7983342587,10.54708703245002,10.611653038102592,30720.642809537472,0.2927376918281319
324,LN229-72,HDACi-Kinetics,2,N13,381975.0,N17,DMSO normalization,,,30.0,Ctrl,,,,,
325,LN229-72,HDACi-Kinetics,2,N14,396439.0,K16,Drug15,0.004329000002453,µM,0.013,Sample,507918.7983342587,10.54708703245002,10.611653038102592,30720.642809537472,0.2927376918281319
326,LN229-72,HDACi-Kinetics,2,N15,421488.0,K18,Drug10,2.131199549246,µM,6.4,Sample,571293.8088535548,0.5349696717696649,4.740639258717799,154614.02590229514,0.8429537377075086
327,LN229-72,HDACi-Kinetics,2,N16,370889.0,J21,Drug02,0.452879980002,µM,1.36,Sample,667776.0003897971,12.91707080397473,0.0886208043410519,492180.9999624787,0.4978025051283408
328,LN229-72,HDACi-Kinetics,2,N17,417031.0,M18,Drug01,0.004329000002453,µM,0.013,Sample,257589.82564723163,12.188405632710223,0.0043776080805201,599722.8000639433,0.405459826821464
329,LN229-72,HDACi-Kinetics,2,N18,420064.0,J10,Drug06,0.0932399991985,µM,0.28,Sample,476524.0000672281,12.07300509180204,10.338458970480998,842634.141033497,0.4638983904414822
330,LN229-72,HDACi-Kinetics,2,N19,431921.0,M04,Drug18,0.0932399991985,µM,0.28,Sample,985921.4748765766,11.294731843124731,0.0039104084298347,513863.1997895157,0.3361678822223309
331,LN229-72,HDACi-Kinetics,2,N20,477601.0,L15,Drug13,9.99000000999,µM,30.0,Sample,396875.9999807311,13.955769498831968,0.0214034001386189,490435.7500281336,0.2187757018928624
332,LN229-72,HDACi-Kinetics,2,N21,543936.0,M03,Drug18,0.452879980002,µM,1.36,Sample,985921.4748765766,11.294731843124731,0.0039104084298347,513863.1997895157,0.3361678822223309
333,LN229-72,HDACi-Kinetics,2,N22,506517.0,J11,Drug06,0.01997999997924,µM,0.06,Sample,476524.0000672281,12.07300509180204,10.338458970480998,842634.141033497,0.4638983904414822
334,LN229-72,HDACi-Kinetics,2,N23,,,,,,,,,,,,
335,LN229-72,HDACi-Kinetics,2,N24,,,,,,,,,,,,
336,LN229-72,HDACi-Kinetics,2,O01,,,,,,,,,,,,
337,LN229-72,HDACi-Kinetics,2,O02,,,,,,,,,,,,
338,LN229-72,HDACi-Kinetics,2,O03,,,,,,,,,,,,
339,LN229-72,HDACi-Kinetics,2,O04,,,,,,,,,,,,
340,LN229-72,HDACi-Kinetics,2,O05,,,,,,,,,,,,
341,LN229-72,HDACi-Kinetics,2,O06,,,,,,,,,,,,
342,LN229-72,HDACi-Kinetics,2,O07,,,,,,,,,,,,
343,LN229-72,HDACi-Kinetics,2,O08,,,,,,,,,,,,
344,LN229-72,HDACi-Kinetics,2,O09,,,,,,,,,,,,
345,LN229-72,HDACi-Kinetics,2,O10,,,,,,,,,,,,
346,LN229-72,HDACi-Kinetics,2,O11,,,,,,,,,,,,
347,LN229-72,HDACi-Kinetics,2,O12,,,,,,,,,,,,
348,LN229-72,HDACi-Kinetics,2,O13,,,,,,,,,,,,
349,LN229-72,HDACi-Kinetics,2,O14,,,,,,,,,,,,
350,LN229-72,HDACi-Kinetics,2,O15,,,,,,,,,,,,
351,LN229-72,HDACi-Kinetics,2,O16,,,,,,,,,,,,
352,LN229-72,HDACi-Kinetics,2,O17,,,,,,,,,,,,
353,LN229-72,HDACi-Kinetics,2,O18,,,,,,,,,,,,
354,LN229-72,HDACi-Kinetics,2,O19,,,,,,,,,,,,
355,LN229-72,HDACi-Kinetics,2,O20,,,,,,,,,,,,
356,LN229-72,HDACi-Kinetics,2,O21,,,,,,,,,,,,
357,LN229-72,HDACi-Kinetics,2,O22,,,,,,,,,,,,
358,LN229-72,HDACi-Kinetics,2,O23,,,,,,,,,,,,
359,LN229-72,HDACi-Kinetics,2,O24,,,,,,,,,,,,
360,LN229-72,HDACi-Kinetics,2,P01,,,,,,,,,,,,
361,LN229-72,HDACi-Kinetics,2,P02,,,,,,,,,,,,
362,LN229-72,HDACi-Kinetics,2,P03,,,,,,,,,,,,
363,LN229-72,HDACi-Kinetics,2,P04,,,,,,,,,,,,
364,LN229-72,HDACi-Kinetics,2,P05,,,,,,,,,,,,
365,LN229-72,HDACi-Kinetics,2,P06,,,,,,,,,,,,
366,LN229-72,HDACi-Kinetics,2,P07,,,,,,,,,,,,
367,LN229-72,HDACi-Kinetics,2,P08,,,,,,,,,,,,
368,LN229-72,HDACi-Kinetics,2,P09,,,,,,,,,,,,
369,LN229-72,HDACi-Kinetics,2,P10,,,,,,,,,,,,
370,LN229-72,HDACi-Kinetics,2,P11,,,,,,,,,,,,
371,LN229-72,HDACi-Kinetics,2,P12,,,,,,,,,,,,
372,LN229-72,HDACi-Kinetics,2,P13,,,,,,,,,,,,
373,LN229-72,HDACi-Kinetics,2,P14,,,,,,,,,,,,
374,LN229-72,HDACi-Kinetics,2,P15,,,,,,,,,,,,
375,LN229-72,HDACi-Kinetics,2,P16,,,,,,,,,,,,
376,LN229-72,HDACi-Kinetics,2,P17,,,,,,,,,,,,
377,LN229-72,HDACi-Kinetics,2,P18,,,,,,,,,,,,
378,LN229-72,HDACi-Kinetics,2,P19,,,,,,,,,,,,
379,LN229-72,HDACi-Kinetics,2,P20,,,,,,,,,,,,
380,LN229-72,HDACi-Kinetics,2,P21,,,,,,,,,,,,
381,LN229-72,HDACi-Kinetics,2,P22,,,,,,,,,,,,
382,LN229-72,HDACi-Kinetics,2,P23,,,,,,,,,,,,
383,LN229-72,HDACi-Kinetics,2,P24,,,,,,,,,,,,
