,Patient,Template,Plate,Well,Value,NonRandomWell,Fluid,Concentration,Unit,Dispensedvolume,Content,Top,Steepness,IC50,Bottom,R2
259,UW228-3-120,HDACi-Kinetics,2,K20,580996.0,N10,Drug00,0.004329000002453,µM,0.013,Sample,613627.599946451,14.45426967656983,10.37136272208161,472285.7486031724,0.2815025264599254
260,UW228-3-120,HDACi-Kinetics,2,K21,560528.0,I20,Drug08,0.004329000002453,µM,0.013,Sample,560527.9999713263,13.996432072906469,0.0205887166352425,646915.5000142269,0.4782076705305731
261,UW228-3-120,HDACi-Kinetics,2,K22,576108.0,M20,Drug14,2.131199549246,µM,6.4,Sample,626696.0000315766,13.681606892301076,0.3937643498634648,564894.499997142,0.8889949640847107
262,UW228-3-120,HDACi-Kinetics,2,K23,,,,,,,,,,,,
263,UW228-3-120,HDACi-Kinetics,2,K24,,,,,,,,,,,,
264,UW228-3-120,HDACi-Kinetics,2,L01,,,,,,,,,,,,
265,UW228-3-120,HDACi-Kinetics,2,L02,,,,,,,,,,,,
266,UW228-3-120,HDACi-Kinetics,2,L03,637784.0,L21,Drug18,9.99000000999,µM,30.0,Sample,560567.5012426405,1.8795464102726145,598.8361213520751,170024974.48694313,0.8139652177455059
267,UW228-3-120,HDACi-Kinetics,2,L04,601305.0,N09,Drug00,0.01997999997924,µM,0.06,Sample,613627.599946451,14.45426967656983,10.37136272208161,472285.7486031724,0.2815025264599254
268,UW228-3-120,HDACi-Kinetics,2,L05,627299.0,L13,Drug04,0.01997999997924,µM,0.06,Sample,629544.0002480402,12.10830258741351,2.294826054167241,173320.9929775068,0.9869918429045584
269,UW228-3-120,HDACi-Kinetics,2,L06,560672.0,L19,Drug13,0.01997999997924,µM,0.06,Sample,594318.3031994044,1.7290910821976662,3.696620149526205,432653.4209685683,0.67486684704038
270,UW228-3-120,HDACi-Kinetics,2,L07,538519.0,L04,Drug05,2.131199549246,µM,6.4,Sample,675360.5900667406,0.5197252195559957,0.1610736570121166,493398.80859603273,0.8811927238453444
271,UW228-3-120,HDACi-Kinetics,2,L08,618652.0,I07,Drug11,0.01997999997924,µM,0.06,Sample,578156.3339793629,12.038372324667789,0.4762788633748142,59647.99643374832,0.992019262295958
272,UW228-3-120,HDACi-Kinetics,2,L09,594781.0,I19,Drug08,0.01997999997924,µM,0.06,Sample,560527.9999713263,13.996432072906469,0.0205887166352425,646915.5000142269,0.4782076705305731
273,UW228-3-120,HDACi-Kinetics,2,L10,568301.0,L06,Drug05,0.0932399991985,µM,0.28,Sample,675360.5900667406,0.5197252195559957,0.1610736570121166,493398.80859603273,0.8811927238453444
274,UW228-3-120,HDACi-Kinetics,2,L11,549079.0,K10,Drug03,0.004329000002453,µM,0.013,Sample,576774.3324707004,1.4056240622284073,379.36055918228175,-51368976.53330263,0.9609739650956768
275,UW228-3-120,HDACi-Kinetics,2,L12,589495.0,I13,Drug09,0.01997999997924,µM,0.06,Sample,602378.999916452,38.57641867276063,0.0489238401931915,675608.2500002871,0.2630078974426784
276,UW228-3-120,HDACi-Kinetics,2,L13,615263.0,I14,Drug09,0.004329000002453,µM,0.013,Sample,602378.999916452,38.57641867276063,0.0489238401931915,675608.2500002871,0.2630078974426784
277,UW228-3-120,HDACi-Kinetics,2,L14,631129.0,L12,Drug04,0.0932399991985,µM,0.28,Sample,629544.0002480402,12.10830258741351,2.294826054167241,173320.9929775068,0.9869918429045584
278,UW228-3-120,HDACi-Kinetics,2,L15,472339.0,J20,Drug02,2.131199549246,µM,6.4,Sample,671900.593141684,0.5162891738594804,1447536.944704469,-221126652.1440153,0.9482795021198605
279,UW228-3-120,HDACi-Kinetics,2,L16,569485.0,L05,Drug05,0.452879980002,µM,1.36,Sample,675360.5900667406,0.5197252195559957,0.1610736570121166,493398.80859603273,0.8811927238453444
280,UW228-3-120,HDACi-Kinetics,2,L17,566764.0,J09,Drug06,0.452879980002,µM,1.36,Sample,578370.6169462302,2.213919800187616,2.215840321767215,181933.8937475889,0.9842972341678086
281,UW228-3-120,HDACi-Kinetics,2,L18,173321.0,L09,Drug04,9.99000000999,µM,30.0,Sample,629544.0002480402,12.10830258741351,2.294826054167241,173320.9929775068,0.9869918429045584
282,UW228-3-120,HDACi-Kinetics,2,L19,571262.0,M16,Drug01,0.0932399991985,µM,0.28,Sample,628931.2500240069,13.777719365147904,2.180786772576871,379390.99980448384,0.8992351472747852
283,UW228-3-120,HDACi-Kinetics,2,L20,610360.0,N03,Drug14,0.01997999997924,µM,0.06,Sample,626696.0000315766,13.681606892301076,0.3937643498634648,564894.499997142,0.8889949640847107
284,UW228-3-120,HDACi-Kinetics,2,L21,527792.0,K19,Drug10,0.452879980002,µM,1.36,Sample,600858.557625941,1.690304447389117,1.413829344301528,13265.112030869532,0.996048348799662
285,UW228-3-120,HDACi-Kinetics,2,L22,532174.0,M05,Drug18,0.01997999997924,µM,0.06,Sample,560567.5012426405,1.8795464102726145,598.8361213520751,170024974.48694313,0.8139652177455059
286,UW228-3-120,HDACi-Kinetics,2,L23,,,,,,,,,,,,
287,UW228-3-120,HDACi-Kinetics,2,L24,,,,,,,,,,,,
288,UW228-3-120,HDACi-Kinetics,2,M01,,,,,,,,,,,,
289,UW228-3-120,HDACi-Kinetics,2,M02,,,,,,,,,,,,
290,UW228-3-120,HDACi-Kinetics,2,M03,669649.0,N19,DMSO normalization,,,30.0,Ctrl,,,,,
291,UW228-3-120,HDACi-Kinetics,2,M04,663080.0,L11,Drug04,0.452879980002,µM,1.36,Sample,629544.0002480402,12.10830258741351,2.294826054167241,173320.9929775068,0.9869918429045584
292,UW228-3-120,HDACi-Kinetics,2,M05,608704.0,I17,Drug08,0.452879980002,µM,1.36,Sample,560527.9999713263,13.996432072906469,0.0205887166352425,646915.5000142269,0.4782076705305731
293,UW228-3-120,HDACi-Kinetics,2,M06,221987.0,I22,Drug07,2.131199549246,µM,6.4,Sample,561044.750002306,16.55098056717015,2.00733009183454,96134.99999864413,0.9775231938984048
294,UW228-3-120,HDACi-Kinetics,2,M07,35926.0,N13,Drug16,0.452879980002,µM,1.36,Sample,28196846.22227047,1.0193367146761965,3.899384400821204e-05,53061.883731411566,0.971252191365689
295,UW228-3-120,HDACi-Kinetics,2,M08,612006.0,I11,Drug09,0.452879980002,µM,1.36,Sample,602378.999916452,38.57641867276063,0.0489238401931915,675608.2500002871,0.2630078974426784
296,UW228-3-120,HDACi-Kinetics,2,M09,665934.0,L18,Drug13,0.0932399991985,µM,0.28,Sample,594318.3031994044,1.7290910821976662,3.696620149526205,432653.4209685683,0.67486684704038
297,UW228-3-120,HDACi-Kinetics,2,M10,40399.0,N11,Drug16,9.99000000999,µM,30.0,Sample,28196846.22227047,1.0193367146761965,3.899384400821204e-05,53061.883731411566,0.971252191365689
298,UW228-3-120,HDACi-Kinetics,2,M11,632761.0,M22,Drug14,0.0932399991985,µM,0.28,Sample,626696.0000315766,13.681606892301076,0.3937643498634648,564894.499997142,0.8889949640847107
299,UW228-3-120,HDACi-Kinetics,2,M12,568115.0,K09,Drug03,0.01997999997924,µM,0.06,Sample,576774.3324707004,1.4056240622284073,379.36055918228175,-51368976.53330263,0.9609739650956768
300,UW228-3-120,HDACi-Kinetics,2,M13,96135.0,I21,Drug07,9.99000000999,µM,30.0,Sample,561044.750002306,16.55098056717015,2.00733009183454,96134.99999864413,0.9775231938984048
301,UW228-3-120,HDACi-Kinetics,2,M14,98987.0,N15,Drug16,0.01997999997924,µM,0.06,Sample,28196846.22227047,1.0193367146761965,3.899384400821204e-05,53061.883731411566,0.971252191365689
302,UW228-3-120,HDACi-Kinetics,2,M15,388700.0,J08,Drug06,2.131199549246,µM,6.4,Sample,578370.6169462302,2.213919800187616,2.215840321767215,181933.8937475889,0.9842972341678086
303,UW228-3-120,HDACi-Kinetics,2,M16,551142.0,J16,Drug12,0.0932399991985,µM,0.28,Sample,598965.2501698544,10.526356121750458,2.457991138520285,440993.9387772901,0.8591975747265015
304,UW228-3-120,HDACi-Kinetics,2,M17,566247.0,J05,Drug07,0.01997999997924,µM,0.06,Sample,561044.750002306,16.55098056717015,2.00733009183454,96134.99999864413,0.9775231938984048
305,UW228-3-120,HDACi-Kinetics,2,M18,565172.0,L20,Drug13,0.004329000002453,µM,0.013,Sample,594318.3031994044,1.7290910821976662,3.696620149526205,432653.4209685683,0.67486684704038
306,UW228-3-120,HDACi-Kinetics,2,M19,524246.0,K13,Drug15,0.452879980002,µM,1.36,Sample,673320.5000169784,15.398360501974064,0.082432047228148,571295.3333331958,0.426805169719941
307,UW228-3-120,HDACi-Kinetics,2,M20,639547.0,L08,Drug05,0.004329000002453,µM,0.013,Sample,675360.5900667406,0.5197252195559957,0.1610736570121166,493398.80859603273,0.8811927238453444
308,UW228-3-120,HDACi-Kinetics,2,M21,587463.0,K20,Drug10,0.0932399991985,µM,0.28,Sample,600858.557625941,1.690304447389117,1.413829344301528,13265.112030869532,0.996048348799662
309,UW228-3-120,HDACi-Kinetics,2,M22,537569.0,N20,DMSO normalization,,,30.0,Ctrl,,,,,
310,UW228-3-120,HDACi-Kinetics,2,M23,,,,,,,,,,,,
311,UW228-3-120,HDACi-Kinetics,2,M24,,,,,,,,,,,,
312,UW228-3-120,HDACi-Kinetics,2,N01,,,,,,,,,,,,
313,UW228-3-120,HDACi-Kinetics,2,N02,,,,,,,,,,,,
314,UW228-3-120,HDACi-Kinetics,2,N03,620564.0,N18,DMSO normalization,,,30.0,Ctrl,,,,,
315,UW228-3-120,HDACi-Kinetics,2,N04,627435.0,K22,Drug10,0.004329000002453,µM,0.013,Sample,600858.557625941,1.690304447389117,1.413829344301528,13265.112030869532,0.996048348799662
316,UW228-3-120,HDACi-Kinetics,2,N05,584603.0,K14,Drug15,0.0932399991985,µM,0.28,Sample,673320.5000169784,15.398360501974064,0.082432047228148,571295.3333331958,0.426805169719941
317,UW228-3-120,HDACi-Kinetics,2,N06,650374.0,M12,Drug17,0.004329000002453,µM,0.013,Sample,676414.5000383421,25.04026177392551,0.0409252603477775,600461.7502112525,0.443708418411076
318,UW228-3-120,HDACi-Kinetics,2,N07,561493.0,K07,Drug03,0.452879980002,µM,1.36,Sample,576774.3324707004,1.4056240622284073,379.36055918228175,-51368976.53330263,0.9609739650956768
319,UW228-3-120,HDACi-Kinetics,2,N08,549969.0,L16,Drug13,2.131199549246,µM,6.4,Sample,594318.3031994044,1.7290910821976662,3.696620149526205,432653.4209685683,0.67486684704038
320,UW228-3-120,HDACi-Kinetics,2,N09,51589.0,I04,Drug11,2.131199549246,µM,6.4,Sample,578156.3339793629,12.038372324667789,0.4762788633748142,59647.99643374832,0.992019262295958
321,UW228-3-120,HDACi-Kinetics,2,N10,507727.0,J06,Drug07,0.004329000002453,µM,0.013,Sample,561044.750002306,16.55098056717015,2.00733009183454,96134.99999864413,0.9775231938984048
322,UW228-3-120,HDACi-Kinetics,2,N11,596668.0,L14,Drug04,0.004329000002453,µM,0.013,Sample,629544.0002480402,12.10830258741351,2.294826054167241,173320.9929775068,0.9869918429045584
323,UW228-3-120,HDACi-Kinetics,2,N12,585341.0,K11,Drug15,9.99000000999,µM,30.0,Sample,673320.5000169784,15.398360501974064,0.082432047228148,571295.3333331958,0.426805169719941
324,UW228-3-120,HDACi-Kinetics,2,N13,635978.0,N17,DMSO normalization,,,30.0,Ctrl,,,,,
325,UW228-3-120,HDACi-Kinetics,2,N14,589292.0,K16,Drug15,0.004329000002453,µM,0.013,Sample,673320.5000169784,15.398360501974064,0.082432047228148,571295.3333331958,0.426805169719941
326,UW228-3-120,HDACi-Kinetics,2,N15,208532.0,K18,Drug10,2.131199549246,µM,6.4,Sample,600858.557625941,1.690304447389117,1.413829344301528,13265.112030869532,0.996048348799662
327,UW228-3-120,HDACi-Kinetics,2,N16,527727.0,J21,Drug02,0.452879980002,µM,1.36,Sample,671900.593141684,0.5162891738594804,1447536.944704469,-221126652.1440153,0.9482795021198605
328,UW228-3-120,HDACi-Kinetics,2,N17,653130.0,M18,Drug01,0.004329000002453,µM,0.013,Sample,628931.2500240069,13.777719365147904,2.180786772576871,379390.99980448384,0.8992351472747852
329,UW228-3-120,HDACi-Kinetics,2,N18,581982.0,J10,Drug06,0.0932399991985,µM,0.28,Sample,578370.6169462302,2.213919800187616,2.215840321767215,181933.8937475889,0.9842972341678086
330,UW228-3-120,HDACi-Kinetics,2,N19,568134.0,M04,Drug18,0.0932399991985,µM,0.28,Sample,560567.5012426405,1.8795464102726145,598.8361213520751,170024974.48694313,0.8139652177455059
331,UW228-3-120,HDACi-Kinetics,2,N20,457164.0,L15,Drug13,9.99000000999,µM,30.0,Sample,594318.3031994044,1.7290910821976662,3.696620149526205,432653.4209685683,0.67486684704038
332,UW228-3-120,HDACi-Kinetics,2,N21,569489.0,M03,Drug18,0.452879980002,µM,1.36,Sample,560567.5012426405,1.8795464102726145,598.8361213520751,170024974.48694313,0.8139652177455059
333,UW228-3-120,HDACi-Kinetics,2,N22,544963.0,J11,Drug06,0.01997999997924,µM,0.06,Sample,578370.6169462302,2.213919800187616,2.215840321767215,181933.8937475889,0.9842972341678086
334,UW228-3-120,HDACi-Kinetics,2,N23,,,,,,,,,,,,
335,UW228-3-120,HDACi-Kinetics,2,N24,,,,,,,,,,,,
336,UW228-3-120,HDACi-Kinetics,2,O01,,,,,,,,,,,,
337,UW228-3-120,HDACi-Kinetics,2,O02,,,,,,,,,,,,
338,UW228-3-120,HDACi-Kinetics,2,O03,,,,,,,,,,,,
339,UW228-3-120,HDACi-Kinetics,2,O04,,,,,,,,,,,,
340,UW228-3-120,HDACi-Kinetics,2,O05,,,,,,,,,,,,
341,UW228-3-120,HDACi-Kinetics,2,O06,,,,,,,,,,,,
342,UW228-3-120,HDACi-Kinetics,2,O07,,,,,,,,,,,,
343,UW228-3-120,HDACi-Kinetics,2,O08,,,,,,,,,,,,
344,UW228-3-120,HDACi-Kinetics,2,O09,,,,,,,,,,,,
345,UW228-3-120,HDACi-Kinetics,2,O10,,,,,,,,,,,,
346,UW228-3-120,HDACi-Kinetics,2,O11,,,,,,,,,,,,
347,UW228-3-120,HDACi-Kinetics,2,O12,,,,,,,,,,,,
348,UW228-3-120,HDACi-Kinetics,2,O13,,,,,,,,,,,,
349,UW228-3-120,HDACi-Kinetics,2,O14,,,,,,,,,,,,
350,UW228-3-120,HDACi-Kinetics,2,O15,,,,,,,,,,,,
351,UW228-3-120,HDACi-Kinetics,2,O16,,,,,,,,,,,,
352,UW228-3-120,HDACi-Kinetics,2,O17,,,,,,,,,,,,
353,UW228-3-120,HDACi-Kinetics,2,O18,,,,,,,,,,,,
354,UW228-3-120,HDACi-Kinetics,2,O19,,,,,,,,,,,,
355,UW228-3-120,HDACi-Kinetics,2,O20,,,,,,,,,,,,
356,UW228-3-120,HDACi-Kinetics,2,O21,,,,,,,,,,,,
357,UW228-3-120,HDACi-Kinetics,2,O22,,,,,,,,,,,,
358,UW228-3-120,HDACi-Kinetics,2,O23,,,,,,,,,,,,
359,UW228-3-120,HDACi-Kinetics,2,O24,,,,,,,,,,,,
360,UW228-3-120,HDACi-Kinetics,2,P01,,,,,,,,,,,,
361,UW228-3-120,HDACi-Kinetics,2,P02,,,,,,,,,,,,
362,UW228-3-120,HDACi-Kinetics,2,P03,,,,,,,,,,,,
363,UW228-3-120,HDACi-Kinetics,2,P04,,,,,,,,,,,,
364,UW228-3-120,HDACi-Kinetics,2,P05,,,,,,,,,,,,
365,UW228-3-120,HDACi-Kinetics,2,P06,,,,,,,,,,,,
366,UW228-3-120,HDACi-Kinetics,2,P07,,,,,,,,,,,,
367,UW228-3-120,HDACi-Kinetics,2,P08,,,,,,,,,,,,
368,UW228-3-120,HDACi-Kinetics,2,P09,,,,,,,,,,,,
369,UW228-3-120,HDACi-Kinetics,2,P10,,,,,,,,,,,,
370,UW228-3-120,HDACi-Kinetics,2,P11,,,,,,,,,,,,
371,UW228-3-120,HDACi-Kinetics,2,P12,,,,,,,,,,,,
372,UW228-3-120,HDACi-Kinetics,2,P13,,,,,,,,,,,,
373,UW228-3-120,HDACi-Kinetics,2,P14,,,,,,,,,,,,
374,UW228-3-120,HDACi-Kinetics,2,P15,,,,,,,,,,,,
375,UW228-3-120,HDACi-Kinetics,2,P16,,,,,,,,,,,,
376,UW228-3-120,HDACi-Kinetics,2,P17,,,,,,,,,,,,
377,UW228-3-120,HDACi-Kinetics,2,P18,,,,,,,,,,,,
378,UW228-3-120,HDACi-Kinetics,2,P19,,,,,,,,,,,,
379,UW228-3-120,HDACi-Kinetics,2,P20,,,,,,,,,,,,
380,UW228-3-120,HDACi-Kinetics,2,P21,,,,,,,,,,,,
381,UW228-3-120,HDACi-Kinetics,2,P22,,,,,,,,,,,,
382,UW228-3-120,HDACi-Kinetics,2,P23,,,,,,,,,,,,
383,UW228-3-120,HDACi-Kinetics,2,P24,,,,,,,,,,,,
